"Agua" "Solidos"
18.3827724808417 0.0570694320923671
7.24671137283503 0.056079371806248
15.2767823425898 0.15040954844805
9.56358363286597 0.082762771034196
11.9032355128259 0.212078886138019
10.3413126010309 0.163422964461674
12.0974122753067 0.137263459034279
8.37443511593344 0.173964894352378
3.92096136905539 0.211379003441418
16.7360828017454 0.100755986192746
12.3091656706634 0.00429754468751284
4.9913047447325 0.139142923039383
9.81804060613327 0.0940877163880387
13.1913469999974 0.0956613948098152
-1.39052123288634 0.218429832926974
12.0957704668484 0.0587065332712309
8.24600697927012 0.151660055416969
11.1663385791486 0.302462477030166
8.701109569197 0.15957735575154
9.07297267634693 0.0226231385738269
8.82738607893752 0.153129798078259
5.89305042269253 -0.0555051997040404
12.7487638417169 0.11234385122441
4.88444506308154 0.183680168734045
4.36602082445559 0.197708878126486
10.0374794830703 0.0150817183562141
6.76406052903834 0.161346364889381
0.921138606855171 0.116868803002157
11.7941611207611 0.0985808775795022
7.49538252968422 0.227083391952528
11.7197667060223 0.296911440233514
10.6876471799737 0.391403592354532
8.74263982246045 0.123196368131754
14.3884128333614 0.171054120191916
8.20349817956964 0.178308541444615
13.7662341605452 0.15396263158591
11.0801453742411 0.00545938635641358
12.0772333091024 0.234335684461507
10.841072105408 0.0905524778260468
7.6785485384364 0.0992980265092772
11.9075013069297 0.0225658300136666
10.3965200804443 0.0622273233681484
18.040709951805 0.25608875438785
12.4752082971112 0.255749919318468
12.9867697936424 0.134656845792527
8.24731550185975 0.27159168019643
5.53675927946617 0.0969054608535102
5.01395739419401 0.217491235060774
10.3125999621568 0.357527516207009
9.05487130020228 0.0474616919343243
10.8154943584713 0.0662197996289047
18.2643176478861 0.0632004594754828
11.8333423632177 0.132940184444564
14.2247452581852 0.119977612375942
9.33026525251245 0.225498370423432
3.84920037074275 0.0558958663023668
8.81528537267031 0.056459266296089
1.19235758112819 0.0464591704892062
4.46259486650395 0.36909022166136
10.8320552409115 0.177401857952819
3.16167933251766 0.0420009561344572
5.9640533397275 0.032712580112583
8.178984506997 0.15555384956526
12.7107110117048 0.21127575507979
15.438769575941 0.104600257346636
6.26162483726988 0.161573244855467
6.23884047772632 0.0276715886138882
10.7910521728025 0.152422957200497
9.38807030627394 0.053051567114458
20.6441904257286 0.171910005283557
6.60445098418832 0.0484824917572993
12.8664831763137 0.15028437710175
4.42955352943789 0.0983635299365649
5.48335995885913 0.194797908332861
13.1687078514577 0.0391105976379283
10.140566184718 -0.012591088912993
4.16710363501607 0.115750457759699
11.3305828438211 0.13256798342476
12.1202635337409 0.241033441673686
12.8749229175729 0.124149531789189
8.11913204676539 0.179477951228736
19.7609921174805 0.033684811116307
13.3810935071716 -0.0460502930299053
8.61964612219113 0.227505729424235
10.4782914534734 0.242269800922232
12.2156693317627 -0.0670305724061216
13.6819817223084 0.299714301589126
14.6851062691425 0.0219876683585789
13.4637936306922 0.177715092294281
9.47239964462298 0.161487336591406
11.0293297380938 0.127676176129774
12.4720848097506 0.102142649182107
13.1944856689824 0.129322441282295
8.76274466946522 0.0132238998121754
10.9617760027026 0.161977257489186
6.34786072990634 0.0781703212817192
11.2313008132647 -0.00257797281641979
11.6565037616302 0.261291127270263
11.3186322957824 0.0768593322575893
10.8995947273505 0.117985258436688
