"Agua" "Solidos"
7.40268063108704 0.190930324127058
9.7711264173016 0.112869846061111
9.39359526916576 0.124389822375752
13.3722075629342 0.0154615498852489
17.6208226417187 0.0527775209926147
9.39527813234622 0.0500600513547474
8.03129669927542 0.0962346602001004
8.7748550802448 0.195435189423018
10.7800454145723 0.214949280075541
5.40496535954372 0.123844500151392
10.3794205469189 0.0972799386562417
12.7657599791505 0.162219308038236
5.10295187084333 0.179774153863288
7.13130913088844 0.172663560963108
6.57856627932306 0.0900563064011403
10.633311424636 0.0342640607077211
10.1483154689171 0.17264652620359
8.57303499064167 0.030473051789301
12.3741780827848 0.0178289280964326
12.5442602792141 0
13.6298880817784 0.205101196438663
14.829833257127 0.00786819236824422
15.1530298594761 0.0736171646903419
12.2877521972603 0.273531260233174
9.24413397565306 0.011234450624615
10.5253258873192 0.205963362775815
13.8427112754935 0.19216033120813
8.81300074032969 0.170891917152321
9.26468921103651 0.0662545502250097
9.72280567668375 0.0863443929688919
15.9844329758617 0.0138643685705999
5.23827414447356 0.257000287030958
5.03553293623463 0.0273515087880556
14.924394079326 0.131306407454527
6.66009828616414 0.127633809505584
7.54264633619026 0.0946191250771338
5.19936093428773 0.0849514067198766
10.1718442147858 0.208454718385087
9.55423883376364 0.104857707711782
10.0754623373932 0.0896503152494409
10.3715070187672 0.0480767166659559
6.55763552249223 0.215118027055108
11.5839446268333 0.048531683417999
9.28710437960137 0.0253674531106073
12.5016657332248 0.122852764900317
14.3313689039002 0.146691136998982
18.8622151291472 0.193170611595231
7.52176727451031 0.0823778903816536
9.31058445468872 0.191373673001848
15.026589121714 0.100085731555991
11.0015796942164 0.0746587704302801
10.683830763063 0.190846359016013
9.02098226912289 0.106676874674171
4.83256843566236 0.131505711182845
12.0198081714353 0.161584637125222
8.78567609507559 0.0907565215707696
4.9345832151446 0.152127615683006
8.98761573556462 0.268966378778701
11.511130550741 0.0399812361197612
8.0797462440234 0.0103566820773842
7.29540319027842 0.115334042877029
5.70218732981539 0.0367054565592243
11.4113826943441 0.194733846353479
8.60555267457627 0.00873129760574609
8.57930182667287 0.0781805681366425
11.3138929183326 0.15819593889974
12.5256982599264 0.117941001492099
12.4819954197687 0.0895716893692784
10.8223311786933 0.2436596019508
16.9660175224915 0.165494754471667
9.2105912780788 0.0739518990325758
10.5927924570213 0.251085804409136
7.13903939226298 0.197889777701506
12.0924460118099 0.191897347275689
4.15724947418557 0.199559387472912
15.824895748587 0.124931831595369
14.1317277190417 0.0775478058537341
11.6634690149835 0.0871282562035448
8.12686197050954 0.0516142743993482
4.04002046135558 0.175787023053414
9.25439014048909 0.0486157932705647
9.003185436166 0.140693886788495
12.447158252466 0.108289530153563
4.64849539743866 0.120855259238336
5.44856271620901 0.179933125245021
9.4159686929892 0.165291014753728
11.9762776985754 0.0917431699756098
8.13767933548427 0.0743829619435581
8.78180710341562 0.0918240725767167
10.3523837572045 0.21361791175636
11.0214301406597 0.160545053077598
16.4641095754715 0.076549586261524
10.969676499965 0.100347119144565
9.87234237788577 0.0563303908061588
7.82451526574127 0.203396023678755
8.63753032325318 0.189586611190078
14.3494028059598 0.185472334345709
15.3063370255368 0.133664955442877
11.4073741789619 0.161441788666417
13.1588529151178 0
